Customers.id,Customers.create_date,Customers.last_modified,Customers.customer_type
725,1424208513,1437762980,0.0
726,1424278761,1437763154,0.0
727,1424286959,1437763535,0.0
729,1424371175,1437764267,0.0
730,1424374945,1437762643,0.0
731,1424383736,1437763142,0.0
733,1424443435,1437764443,0.0
734,1424453041,1437763236,0.0
734,1424453041,1437763236,0.0
736,1424554270,1437762826,0.0
737,1424558506,1437763437,0.0
738,1424567081,1437763445,0.0
739,1424575120,1437763523,0.0
740,1424617499,1437762952,0.0
742,1424636985,1437762901,0.0
743,1424702895,1437763241,0.0
743,1424702895,1437763241,0.0
744,1424705431,1437764249,0.0
745,1424705568,1437763500,0.0
746,1424717467,1437762663,0.0
747,1424721774,1437762954,0.0
747,1424721774,1437762954,0.0
747,1424721774,1437762954,0.0
747,1424721774,1437762954,0.0
748,1424731556,1437763532,0.0
751,1424827508,1437762762,0.0
753,1424830972,1437560669,0.0
753,1424830972,1437560669,0.0
753,1424830972,1437560669,0.0
753,1424830972,1437560669,0.0
753,1424830972,1437560669,0.0
754,1424875832,1437762862,0.0
756,1424876234,1437762672,0.0
758,1424893915,1437764282,0.0
759,1424896828,1437763050,0.0
760,1424899576,1437763117,0.0
762,1424987587,1437763186,0.0
762,1424987587,1437763186,0.0
762,1424987587,1437763186,0.0
762,1424987587,1437763186,0.0
763,1425065058,1437762926,0.0
764,1425080201,1437763360,0.0
764,1425080201,1437763360,0.0
764,1425080201,1437763360,0.0
764,1425080201,1437763360,0.0
765,1425151783,1437559589,0.0
765,1425151783,1437559589,0.0
765,1425151783,1437559589,0.0
765,1425151783,1437559589,0.0
766,1425160901,1437762745,0.0
767,1425202713,1437763229,0.0
769,1425274376,1437764376,0.0
769,1425274376,1437764376,0.0
771,1425310361,1437763164,0.0
771,1425310361,1437763164,0.0
772,1425313874,1437763195,0.0
773,1425320810,1437762905,0.0
774,1425320921,1437762945,0.0
776,1425416357,1437763308,0.0
777,1425420808,1437763258,0.0
778,1425428435,1437764426,0.0
779,1425430882,1437763295,0.0
780,1425469277,1437764351,0.0
781,1425484635,1437763187,0.0
782,1425485588,1437763700,0.0
783,1425523155,1437764272,0.0
783,1425523155,1437764272,0.0
784,1425589269,1437764276,0.0
785,1425620062,1437763604,0.0
786,1425658183,1437762740,0.0
786,1425658183,1437762740,0.0
787,1425677994,1437763032,0.0
787,1425677994,1437763032,0.0
787,1425677994,1437763032,0.0
789,1425768671,1437560504,0.0
789,1425768671,1437560504,0.0
789,1425768671,1437560504,0.0
791,1425909563,1437763590,0.0
792,1425926747,1437559792,0.0
792,1425926747,1437559792,0.0
792,1425926747,1437559792,0.0
792,1425926747,1437559792,0.0
792,1425926747,1437559792,0.0
793,1425935305,1437762969,0.0
796,1426000765,1437763600,0.0
800,1426099304,1437762614,0.0
801,1426099624,1437763645,0.0
802,1426101144,1437764261,0.0
803,1426101400,1437763397,0.0
805,1426108885,1437763129,0.0
806,1426114939,1437764288,0.0
806,1426114939,1437764288,0.0
807,1426175766,1437762874,0.0
808,1426185865,1437762720,0.0
809,1426263739,1437762790,0.0
810,1426263762,1437763626,0.0
811,1426275917,1437763161,0.0
813,1426342643,1437763165,0.0
814,1426348167,1437762869,0.0
817,1426373114,1437763407,0.0
818,1426432777,1437763698,0.0
819,1426438467,1437762915,0.0
820,1426454513,1437763341,0.0
820,1426454513,1437763341,0.0
821,1426521434,1437764317,0.0
822,1426522714,1437763558,0.0
823,1426535367,1437764236,0.0
824,1426537908,1437763126,0.0
825,1426540391,1437762634,0.0
826,1426546561,1437764222,0.0
826,1426546561,1437764222,0.0
826,1426546561,1437764222,0.0
827,1426571821,1437764392,0.0
828,1426606829,1437763458,0.0
828,1426606829,1437763458,0.0
829,1426608649,1437762780,0.0
830,1426613670,1437762832,0.0
831,1426615054,1437762996,0.0
832,1426620885,1437762727,0.0
833,1426623346,1437763699,0.0
834,1426632446,1437763444,0.0
835,1426687493,1437763391,0.0
836,1426692298,1437763173,0.0
837,1426692313,1437762701,0.0
837,1426692313,1437762701,0.0
837,1426692313,1437762701,0.0
838,1426698050,1437764425,0.0
839,1426700708,1437763201,0.0
840,1426711196,1437763709,0.0
841,1426773633,1437762728,0.0
842,1426773944,1437763439,0.0
843,1426777122,1437764219,0.0
844,1426777217,1437763065,0.0
845,1426791433,1437560939,0.0
845,1426791433,1437560939,0.0
845,1426791433,1437560939,0.0
845,1426791433,1437560939,0.0
845,1426791433,1437560939,0.0
847,1426800361,1437763567,0.0
849,1426858248,1437763416,0.0
849,1426858248,1437763416,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
851,1427121102,1437560382,0.0
853,1427133549,1437763548,0.0
853,1427133549,1437763548,0.0
853,1427133549,1437763548,0.0
854,1427147193,1437764378,0.0
856,1427209134,1437764439,0.0
857,1427209627,1437762852,0.0
858,1427210239,1437763156,0.0
859,1427213316,1437762805,0.0
860,1427288970,1437762673,0.0
860,1427288970,1437762673,0.0
861,1427294493,1437764364,0.0
862,1427305448,1437764431,0.0
864,1427317176,1437762904,0.0
865,1427321785,1437762693,0.0
866,1427326221,1437763123,0.0
866,1427326221,1437763123,0.0
866,1427326221,1437763123,0.0
866,1427326221,1437763123,0.0
868,1427382982,1437763483,0.0
869,1427390861,1437762823,0.0
873,1427421353,1437762978,0.0
874,1427425376,1437763281,0.0
876,1427484874,1437764370,0.0
876,1427484874,1437764370,0.0
876,1427484874,1437764370,0.0
876,1427484874,1437764370,0.0
876,1427484874,1437764370,0.0
877,1427488240,1437762688,0.0
877,1427488240,1437762688,0.0
878,1427514804,1437763211,0.0
880,1427657242,1437763585,0.0
881,1427729096,1437762922,0.0
881,1427729096,1437762922,0.0
882,1427736878,1437764329,0.0
883,1427762793,1437763375,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
885,1427818623,1437763691,0.0
886,1427823030,1437762733,0.0
887,1427823720,1437763451,0.0
888,1427831880,1437764256,0.0
889,1427894422,1437763290,0.0
890,1427897899,1437763232,0.0
891,1427899935,1437764418,0.0
892,1427900235,1437762702,0.0
893,1427920879,1437763424,0.0
895,1427928203,1437762697,0.0
896,1427987764,1437763348,0.0
897,1427989332,1437762953,0.0
898,1427992148,1437763337,0.0
899,1427995536,1437763400,0.0
901,1428001873,1437763294,0.0
903,1428876526,1437763446,0.0
904,1428931105,1437763425,0.0
905,1428952996,1437763300,0.0
1345,1437752581,1437764307,0.0
906,1429021928,1437762754,0.0
907,1429035568,1437762724,0.0
908,1429050758,1437763140,0.0
908,1429050758,1437763140,0.0
909,1429078462,1437763546,0.0
910,1429114675,1437763405,0.0
912,1429128863,1437763467,0.0
913,1429133243,1437763684,0.0
914,1429174597,1437763031,0.0
915,1429186673,1437764215,0.0
916,1429193956,1437762675,0.0
917,1429209682,1437762678,0.0
917,1429209682,1437762678,0.0
917,1429209682,1437762678,0.0
918,1429216537,1437762938,0.0
922,1429476264,1437762850,0.0
923,1429544623,1437763429,0.0
924,1429546064,1437763207,0.0
925,1429548268,1437764283,0.0
927,1429560668,1437763314,0.0
929,1429624657,1437560224,0.0
929,1429624657,1437560224,0.0
930,1429625013,1437763550,0.0
932,1429631754,1437762991,0.0
933,1429636961,1437764327,0.0
934,1429660026,1437763036,0.0
936,1429723377,1437764432,0.0
936,1429723377,1437764432,0.0
937,1429724567,1437763259,0.0
937,1429724567,1437763259,0.0
938,1429795577,1437763506,0.0
940,1429811838,1437763616,0.0
942,1429910874,1437762987,0.0
943,1429981769,1437762640,0.0
944,1430060615,1437762696,0.0
947,1430169842,1437763447,0.0
948,1430177791,1437763212,0.0
949,1430230175,1437762719,0.0
950,1430231512,1437763056,0.0
952,1430253663,1437763689,0.0
955,1430404253,1437762791,0.0
956,1430404422,1437763042,0.0
957,1430501895,1437560920,0.0
958,1430503085,1437559933,0.0
959,1430540669,1437559441,0.0
960,1430578669,1437560170,0.0
962,1430605389,1437559775,0.0
964,1430681035,1437560607,0.0
965,1430687357,1437560663,0.0
966,1430697228,1437560748,0.0
966,1430697228,1437560748,0.0
966,1430697228,1437560748,0.0
967,1430701308,1437559365,0.0
968,1430706808,1437560862,0.0
969,1430749567,1437560580,0.0
970,1430752003,1437559526,0.0
971,1430752245,1437560615,0.0
972,1430759576,1437560526,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
973,1430771245,1437560976,0.0
974,1430772378,1437559696,0.0
976,1430786744,1437559842,0.0
976,1430786744,1437559842,0.0
976,1430786744,1437559842,0.0
976,1430786744,1437559842,0.0
977,1430837393,1437559757,0.0
978,1430844132,1437559555,0.0
978,1430844132,1437559555,0.0
978,1430844132,1437559555,0.0
978,1430844132,1437559555,0.0
978,1430844132,1437559555,0.0
978,1430844132,1437559555,0.0
979,1430847605,1437560121,0.0
979,1430847605,1437560121,0.0
979,1430847605,1437560121,0.0
983,1430886728,1437560791,0.0
984,1430927018,1437560854,0.0
985,1430928936,1437560955,0.0
985,1430928936,1437560955,0.0
985,1430928936,1437560955,0.0
985,1430928936,1437560955,0.0
985,1430928936,1437560955,0.0
985,1430928936,1437560955,0.0
986,1430929430,1437560432,0.0
987,1430936052,1437559553,0.0
988,1430939293,1437559813,0.0
989,1430939490,1437559837,0.0
990,1430940939,1437559786,0.0
991,1430993790,1437559514,0.0
992,1431006853,1437559770,0.0
993,1431024407,1437560476,0.0
995,1431043514,1437560016,0.0
996,1431061528,1437560052,0.0
997,1431097688,1437560335,0.0
997,1431097688,1437560335,0.0
998,1431099148,1437560550,0.0
999,1431099302,1437559501,0.0
1000,1431104329,1437560500,0.0
1006,1431308007,1437559611,0.0
1009,1431357047,1437560276,0.0
1011,1431442018,1437559925,0.0
1012,1431453158,1437560925,0.0
1013,1431455618,1437559238,0.0
1016,1431459342,1437560104,0.0
1017,1431464558,1437560166,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1018,1431465986,1437559879,0.0
1019,1431475595,1437559592,0.0
1022,1431543701,1437559667,0.0
1023,1431550174,1437560202,0.0
1023,1431550174,1437560202,0.0
1024,1431552469,1437560719,0.0
1027,1431573201,1437560654,0.0
1027,1431573201,1437560654,0.0
1027,1431573201,1437560654,0.0
1027,1431573201,1437560654,0.0
1067,1432147793,1437559322,0.0
1069,1432150321,1437559698,0.0
1029,1431615362,1437560428,0.0
1030,1431617948,1437560973,0.0
1030,1431617948,1437560973,0.0
1030,1431617948,1437560973,0.0
1031,1431620693,1437560886,0.0
1032,1431624239,1437559316,0.0
1066,1432142453,1437559545,0.0
1066,1432142453,1437559545,0.0
1033,1431629292,1437559453,0.0
1034,1431656487,1437559197,0.0
1034,1431656487,1437559197,0.0
1034,1431656487,1437559197,0.0
1034,1431656487,1437559197,0.0
1034,1431656487,1437559197,0.0
1036,1431703625,1437559790,0.0
1037,1431706101,1437560538,0.0
1038,1431707555,1437559518,0.0
1038,1431707555,1437559518,0.0
1038,1431707555,1437559518,0.0
1038,1431707555,1437559518,0.0
1038,1431707555,1437559518,0.0
1038,1431707555,1437559518,0.0
1039,1431713524,1437559256,0.0
1042,1431793260,1437560591,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1043,1431801710,1437559425,0.0
1045,1431875702,1437559773,0.0
1046,1431892074,1437560530,0.0
1048,1431901254,1437559676,0.0
1049,1431912563,1437559937,0.0
1050,1431957138,1437559566,0.0
1051,1431957872,1437559972,0.0
1052,1431960788,1437560677,0.0
1053,1431966460,1437560633,0.0
1054,1431969481,1437560901,0.0
1055,1431976115,1437560436,0.0
1056,1431977375,1437559343,0.0
1056,1431977375,1437559343,0.0
1056,1431977375,1437559343,0.0
1057,1431978244,1437559180,0.0
1057,1431978244,1437559180,0.0
1058,1431990535,1437560887,0.0
1060,1431994634,1437560035,0.0
1061,1432011102,1437560036,0.0
1063,1432069992,1437560774,0.0
1063,1432069992,1437560774,0.0
1065,1432131017,1437559825,0.0
1153,1434037116,1437560832,0.0
1344,1437751014,1437764239,0.0
1072,1432229292,1437560867,0.0
1073,1432233768,1437763660,0.0
1076,1432255681,1437559475,0.0
1077,1432302581,1437559908,0.0
1078,1432309096,1437560279,0.0
1080,1432412690,1437560046,0.0
1083,1432505597,1437560269,0.0
1084,1432585033,1437560211,0.0
1085,1432659558,1437559871,0.0
1086,1432659682,1437559904,0.0
1087,1432668230,1437559728,0.0
1088,1432678506,1437559657,0.0
1089,1432686729,1437559843,0.0
1091,1432732704,1437559376,0.0
1092,1432738144,1437559839,0.0
1093,1432787003,1437560243,0.0
1094,1432821416,1437560126,0.0
1094,1432821416,1437560126,0.0
1094,1432821416,1437560126,0.0
1094,1432821416,1437560126,0.0
1094,1432821416,1437560126,0.0
1095,1432822433,1437560434,0.0
1097,1432849004,1437559390,0.0
1097,1432849004,1437559390,0.0
1097,1432849004,1437559390,0.0
1097,1432849004,1437559390,0.0
1347,1437756801,1437764208,0.0
1099,1432869581,1437560738,0.0
1100,1432906120,1437560499,0.0
1101,1432908966,1437560805,0.0
1103,1432920282,1437559725,0.0
1104,1432936287,1437560229,0.0
1105,1432936395,1437559557,0.0
1105,1432936395,1437559557,0.0
1105,1432936395,1437559557,0.0
1105,1432936395,1437559557,0.0
1106,1432937115,1437559261,0.0
1107,1432955093,1437560855,0.0
1107,1432955093,1437560855,0.0
1109,1433009889,1437560516,0.0
1110,1433013403,1437560178,0.0
1112,1433124513,1437559644,0.0
1112,1433124513,1437559644,0.0
1113,1433131512,1437559733,0.0
1346,1437754676,1437764209,0.0
1115,1433209835,1437560357,0.0
1117,1433267022,1437560978,0.0
1118,1433269942,1437559852,0.0
1119,1433288285,1437560175,0.0
1121,1433428192,1437560821,0.0
1122,1433435950,1437560264,0.0
1123,1433453715,1437560413,0.0
1124,1433494205,1437560129,0.0
1125,1433515714,1437560245,0.0
1126,1433531270,1437559608,0.0
1131,1433773791,1437559544,0.0
1131,1433773791,1437559544,0.0
1131,1433773791,1437559544,0.0
1131,1433773791,1437559544,0.0
1131,1433773791,1437559544,0.0
1132,1433774616,1437560740,0.0
1133,1433775042,1437560437,0.0
1134,1433781202,1437560822,0.0
1136,1433785054,1437560564,0.0
1137,1433793911,1437560470,0.0
1137,1433793911,1437560470,0.0
1138,1433856836,1437560885,0.0
1139,1433871349,1437559851,0.0
1140,1433873617,1437560537,0.0
1141,1433884456,1437559727,0.0
1142,1433944790,1437560952,0.0
1143,1433946073,1437560149,0.0
1144,1433951437,1437560696,0.0
1145,1433960238,1437560830,0.0
1146,1433964929,1437560592,0.0
1146,1433964929,1437560592,0.0
1147,1433965675,1437560860,0.0
1149,1433968577,1437560891,0.0
1151,1433992759,1437559995,0.0
1152,1433998173,1437560515,0.0
1155,1434059533,1437560984,0.0
1156,1434072489,1437560780,0.0
1156,1434072489,1437560780,0.0
1157,1434079234,1437560366,0.0
1158,1434121014,1437559831,0.0
1159,1434122923,1437559473,0.0
1160,1434129934,1437559647,0.0
1161,1434131194,1437559721,0.0
1161,1434131194,1437559721,0.0
1162,1434149686,1437559335,0.0
1163,1434301471,1437560412,0.0
1167,1434383164,1437559386,0.0
1168,1434400890,1437560841,0.0
1170,1434494507,1437559382,0.0
1172,1434575795,1437559185,0.0
1174,1434638711,1437559789,0.0
1175,1434645600,1437560002,0.0
1176,1434668061,1437559756,0.0
1177,1434738099,1437560207,0.0
1179,1434765484,1437559489,0.0
1181,1434924331,1437560067,0.0
1182,1434985956,1437560074,0.0
1182,1434985956,1437560074,0.0
1183,1434995558,1437560384,0.0
1184,1434998093,1437559440,0.0
1186,1435007122,1437559241,0.0
1187,1435071858,1437762743,0.0
1188,1435073011,1437762985,0.0
1189,1435074242,1437762718,0.0
1190,1435076865,1437764420,0.0
1191,1435083871,1437762750,0.0
1191,1435083871,1437762750,0.0
1191,1435083871,1437762750,0.0
1192,1435084504,1437763058,0.0
1193,1435113840,1437764338,0.0
1195,1435161144,1437763635,0.0
1195,1435161144,1437763635,0.0
1196,1435167853,1437763404,0.0
1197,1435173180,1437763563,0.0
1198,1435207725,1437764295,0.0
1199,1435243588,1437763501,0.0
1200,1435244518,1437764429,0.0
1201,1435245365,1437763511,0.0
1202,1435249106,1437762687,0.0
1204,1435260256,1437762975,0.0
1205,1435261948,1437763246,0.0
1208,1435267049,1437763309,0.0
1209,1435272523,1437762886,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1210,1435287471,1437762845,0.0
1211,1435287765,1437763582,0.0
1212,1435337663,1437763090,0.0
1213,1435339389,1437763267,0.0
1214,1435345092,1437763679,0.0
1215,1435357156,1437763345,0.0
1215,1435357156,1437763345,0.0
1216,1435428073,1437764246,0.0
1216,1435428073,1437764246,0.0
1217,1435434482,1437763127,0.0
1218,1435440103,1437763579,0.0
1219,1435457291,1437762773,0.0
1220,1435512928,1437763609,0.0
1221,1435517443,1437764223,0.0
1222,1435543792,1437764280,0.0
1223,1435586379,1437763275,0.0
1224,1435588067,1437763095,0.0
1225,1435603015,1437762873,0.0
1226,1435607495,1437763601,0.0
1228,1435616043,1437764247,0.0
1230,1435671746,1437763494,0.0
1231,1435688743,1437762789,0.0
1233,1435691676,1437763094,0.0
1234,1435693835,1437763214,0.0
1235,1435768910,1437763143,0.0
1236,1435773615,1437763226,0.0
1237,1435775693,1437764421,0.0
1237,1435775693,1437764421,0.0
1238,1435775797,1437763311,0.0
1239,1435783101,1437762760,0.0
1240,1435785076,1437763436,0.0
1241,1435839587,1437763656,0.0
1243,1435862335,1437763703,0.0
1244,1435864075,1437762641,0.0
1245,1435928180,1437762695,0.0
1246,1435944474,1437763659,0.0
1254,1436117177,1437763466,0.0
1248,1435967418,1437764297,0.0
1249,1436016105,1437763556,0.0
1250,1436029138,1437764352,0.0
1251,1436036485,1437764409,0.0
1253,1436048149,1437763612,0.0
1256,1436123063,1437763158,0.0
1257,1436130676,1437762666,0.0
1259,1436195286,1437764274,0.0
1260,1436197729,1437763379,0.0
1261,1436198567,1437763385,0.0
1263,1436200422,1437763631,0.0
1264,1436200654,1437763103,0.0
1266,1436206642,1437762962,0.0
1267,1436285369,1437762806,0.0
1268,1436286030,1437762932,0.0
1269,1436288026,1437762992,0.0
1270,1436290111,1437762729,0.0
1271,1436290618,1437764269,0.0
1272,1436375878,1437762685,0.0
1275,1436453234,1437763493,0.0
1276,1436461334,1437763377,0.0
1277,1436504023,1437763307,0.0
1278,1436542643,1437763479,0.0
1279,1436543975,1437762935,0.0
1280,1436552700,1437762707,0.0
1281,1436553506,1437763024,0.0
1281,1436553506,1437763024,0.0
1281,1436553506,1437763024,0.0
1282,1436670266,1437763512,0.0
1283,1436672135,1437763454,0.0
1283,1436672135,1437763454,0.0
1283,1436672135,1437763454,0.0
1284,1436734270,1437762971,0.0
1286,1436801750,1437762794,0.0
1287,1436814323,1437762872,0.0
1288,1436822181,1437763464,0.0
1289,1436823471,1437762908,1.0
1289,1436823471,1437762908,1.0
1289,1436823471,1437762908,1.0
1289,1436823471,1437762908,1.0
1289,1436823471,1437762908,1.0
1289,1436823471,1437762908,1.0
1291,1436833136,1437762739,0.0
1292,1436891281,1437763122,0.0
1293,1436896396,1437763077,0.0
1294,1436901008,1437762894,0.0
1295,1436908442,1437762681,0.0
1295,1436908442,1437762681,0.0
1296,1436916138,1437764314,0.0
1297,1436968019,1437763507,0.0
1298,1436972064,1437763111,0.0
1300,1436984591,1437763288,0.0
1301,1436986544,1437763396,0.0
1302,1436986574,1437763139,0.0
1303,1437005326,1437762941,0.0
1304,1437053648,1437762887,0.0
1305,1437073879,1437764318,0.0
1305,1437073879,1437764318,0.0
1305,1437073879,1437764318,0.0
1306,1437075937,1437762795,0.0
1307,1437153947,1437762645,0.0
1308,1437159193,1437763564,0.0
1309,1437159337,1437764304,0.0
1309,1437159337,1437764304,0.0
1311,1437174893,1437762619,0.0
1312,1437175419,1437764383,0.0
1313,1437216497,1437764365,0.0
1313,1437216497,1437764365,0.0
1313,1437216497,1437764365,0.0
1313,1437216497,1437764365,0.0
1315,1437266421,1437763234,0.0
1316,1437318774,1437764284,0.0
1317,1437326691,1437763021,0.0
1318,1437329252,1437763015,0.0
1319,1437338118,1437762657,0.0
1320,1437350459,1437764437,0.0
1322,1437399566,1437763074,0.0
1324,1437411600,1437763219,0.0
1325,1437413639,1437763371,0.0
1326,1437416987,1437763572,0.0
1328,1437492918,1437763693,0.0
1329,1437495660,1437763247,0.0
1329,1437495660,1437763247,0.0
1330,1437496210,1437762716,0.0
1331,1437497047,1437762828,0.0
1333,1437498618,1437763610,0.0
1334,1437506683,1437763282,0.0
1335,1437509484,1437764251,0.0
1336,1437513821,1437764433,0.0
1337,1437514309,1437763104,0.0
1338,1437592799,1437763456,0.0
1339,1437594552,1437763641,0.0
1339,1437594552,1437763641,0.0
1340,1437603138,1437764374,0.0
1342,1437698950,1437764377,0.0
1343,1437718780,1437764424,0.0
1348,1437878498,1438003009,0.0
1349,1437945189,1438003008,0.0
1350,1438010727,1438049029,0.0
1351,1438016822,1438049031,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1352,1438019797,1438049032,0.0
1353,1438027672,1438049028,0.0
1354,1438028848,1438049030,0.0
1354,1438028848,1438049030,0.0
1355,1438050551,1438086768,0.0
1355,1438050551,1438086768,0.0
1356,1438094541,1438136667,0.0
1357,1438095959,1438136671,0.0
1357,1438095959,1438136671,0.0
1358,1438097236,1438136670,0.0
1358,1438097236,1438136670,0.0
1359,1438113977,1438136669,0.0
1360,1438115585,1438136672,0.0
1361,1438175033,1438221924,0.0
1362,1438203865,1438221925,0.0
1364,1438222089,1456953324,0.0
1365,1438264160,1456954183,0.0
1365,1438264160,1456954183,0.0
1366,1438264923,1456954100,0.0
1367,1438284291,1456954536,0.0
1368,1438290171,1456954311,0.0
1369,1438381323,1456953823,0.0
1370,1438456451,1456953187,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1371,1438531384,1456954024,0.0
1372,1438543089,1456953283,0.0
1372,1438543089,1456953283,0.0
1372,1438543089,1456953283,0.0
1373,1438561167,1456953432,0.0
1374,1438608265,1456953666,0.0
1374,1438608265,1456953666,0.0
1375,1438613707,1456953263,0.0
1376,1438614601,1456954238,0.0
1378,1438617246,1456953529,0.0
1379,1438628863,1456953205,0.0
1381,1438695569,1456953220,0.0
1382,1438697932,1456953475,0.0
1384,1438722604,1456953347,0.0
1385,1438739189,1456953559,0.0
1385,1438739189,1456953559,0.0
1385,1438739189,1456953559,0.0
1385,1438739189,1456953559,0.0
1386,1438740284,1456953266,0.0
1387,1438797555,1456954258,0.0
1388,1438802586,1456953167,0.0
1389,1438855325,1456954084,0.0
1390,1438876567,1456953908,0.0
1390,1438876567,1456953908,0.0
1391,1438878213,1456954073,0.0
1392,1438881936,1456954306,0.0
1393,1438896389,1456954242,0.0
1394,1438957151,1456953356,0.0
1395,1438960257,1456953212,0.0
1396,1438971306,1456953595,0.0
1397,1439004234,1456953130,0.0
1399,1439068796,1456953172,0.0
1401,1439149547,1456953867,0.0
1402,1439216649,1456953462,0.0
1403,1439216779,1456953744,0.0
1404,1439218170,1456954343,0.0
1405,1439228430,1456953331,0.0
1406,1439295136,1456953987,0.0
1407,1439308611,1456954079,0.0
1409,1439318373,1456953154,0.0
1410,1439325638,1456954272,0.0
1411,1439330172,1456953272,0.0
1412,1439342025,1456954557,0.0
1413,1439347916,1456954585,0.0
1414,1439474744,1456953430,0.0
1415,1439476204,1456954022,0.0
1417,1439480435,1456953562,0.0
1418,1439484499,1456953487,0.0
1419,1439487932,1456954268,0.0
